names,gender
مصباح,1
مصدق,1
مصطفی,1
مصفا,1
مصلح,1
مصلح الدین,1
مصیب,1
مطهر,2
مطهره,2
مطیب,1
مطیعا,1
مظاهر,1
مظفر,1
مظفرالدین,1
مظهر,1
معاد,1
معاذالله,1
معارج,1
معبود,1
معتصم,1
معتمد,1
معراج,1
معرفت,1
معرفت الله,1
معروف,1
معز,1
معزالدین,1
معزز,2
معززه,2
معصوم,1
معصومه,2
معصومه بانو,2
معصومه زهرا,2
معطر,2
معطی,1
معظم,1
معظمه,2
معید,1
معیدرضا,1
معیر,1
معین,1
معین الدین,1
معین رضا,1
معینا,2
مغیث,1
مفرح,2
مفضل,1
مفلح,1
مفید,1
مفیده,2
مقاره,1
مقبل,1
مقبله,2
مقبوله,2
مقتدا,1
مقتدر,1
مقداد,1
مقدسه,2
مقصد,1
مقصود,1
مقصوده,2
مقیما,1
مکابیز,1
مکرم,1
مکرمه,2
مکنونه,2
مکینا,2
مکیناس,2
مکیه,2
ملاحت,2
ملانی,2
ملانیا,2
ملائک,2
ملایم,2
ملدا,2
ملک,2
ملک آرا,1
ملک جهان,2
ملک زمان,2
ملک سیما,2
ملک شاد,2
ملک ناز,2
ملک نسا,2
ملکا,1
ملکان,1
ملکشاه,1
ملکه,2
ملودی,2
ملورین,2
ملورینا,2
ملوس,2
ملوسک,2
ملوک,2
ملوین,1
ملیا,2
ملیح سا,2
ملیحه,2
ملیسا,2
ملیسی,2
ملیکا,2
ملیکه,2
ملیله,2
ملینا,2
ممتاز,2
ممدوح,1
منا,2
مناک,1
منال,2
منانه,2
مناهل,2
منتا,2
منتظر,1
منتیا,2
منجی,1
منجیک,1
مندا,1
منذر,1
منزلت,2
منزه,2
منسا,2
منش,1
منشور,1
منصف,1
منصور,1
منصوره,2
منظر,2
منعم,1
منکشه,2
منهاج,1
منهاج الدین,1
منوچهر,1
منور,2
منوره,2
منوش,1
منوشان,1
منیب,1
منیبا,2
منیر,2
منیراعظم,2
منیرالدین,1
منیره,2
منیرو,2
منیژه,2
منیع,1
منیف,1
مه آرا,2
مه آسا,2
مه تابان,2
مه تیام,2
مه جبین,2
مه رخ,2
مه سارا,2
مه سیما,2
مه فروز,2
مه فروغ,2
مه کیا,2
مه گونه,2
مه لقا,2
مه نگار,2
مه نیا,2
مها,2
مهاباد,2
مهابت,1
مهابد,1
مهاجر,1
مهاد,2
مهادا,2
مهام,2
مهان,2
مهان دخت,2
مهاوا,2
مهبا,2
مهباد,1
مهبان,2
مهبانو,2
مهبد,1
مهبود,1
مهپاره,2
مهتا,2
مهتاب,2
مهتاج,2
مهتدی,1
مهدا,2
مهداد,1
مِهداد,1
مهدار,1
مهدانا,2
مهدخت,2
مهدل,2
مهدونه,2
مهدی,1
مهدی امین,1
مهدی پارسا,1
مهدی حسین,1
مهدی رضا,1
مهدی صالح,1
مهدی یار,1
مهدیا,2
مهدیار,1
مَهدیار,1
مهدیان,2
مهدیس,2
مهدیسا,2
مهدیسه,2
مهدین,2
مهدینا,2
مهدیه,2
مهدیه زهرا,2
مهر,1
مهر آذر,2
مهر آذین,2
مهر آرا,2
مهر آرتا,1
مهر آریا,1
مهر آزاد,1
مهر آزما,1
مهر آسا,2
مهر اسپند,1
مهر اعظم,2
مهر آفاق,2
مهر آفرید,2
مهر آفرین,2
مهر آنا,2
مهر انوش,2
مهر آوه,2
مهر آیه,2
مهر آیین,2
مهر زهرا,2
مهر سام,1
مهر سان,2
مهر سنا,2
مهر سیما,2
مهر سینا,1
مهر شاد,1
مهر شید,2
مهر یا,2
مهر یاد,1
مهر یار,2
مهرا,2
مهراب,1
مِهراب,1
مهرابه,2
مهراج,1
مهراد,1
مِهراد,1
مهرآراد,1
مهراز,2
مهراس,1
مهرافروز,2
مهرافزا,2
مهرام,1
مهرآمین,1
مهران,1
مِهران,1
مهران دخت,2
مهران گل,2
مهرانا,2
مهراندیش,1
مهرانفر,1
مهرانگیز,2
مهرانه,2
مهرآوا,2
مهرآور,2
مهراوه,2
مهرآویر,2
مهرآوین,2
مهرآیین,1
مهرباز,1
مهربان,2
مهربانو,2
مهربخش,2
مهربد,1
مِهربُد,1
مهرپاد,1
مهرپرور,2
مهرپو,1
مهرپویا,1
مهرپویان,1
مهرتا,2
مهرتاب,2
مهرتابان,2
مهرتاش,1
مِهرتاش,1
مهرثنا,1
مهرجان,2
مهرجانان,2
مهرجهان,2
مهرجو,1
مهرخو,1
مهرداد,1
مِهرداد,1
مهردار,1
مهردخت,2
مهردیبا,2
مهردیس,2
مهرراز,2
مهررضا,1
مهرزاد,1
مِهرزاد,1
مهرسا,2
مهرساد,2
مهرسام,1
مهرسانا,2
مهرسو,2
مهرشاد,1
مهرشین,2
مهرشینا,2
مهرفر,1
مهرفروز,2
مهرفروغ,2
مهرک,2
مهرکام,1
مهرکان,1
مهرکانا,2
مهرکوش,1
مهرکوشا,1
مهرکیش,1
مهرگان,2
مهرگل,2
مهرلقا,2
مهرمان,1
مهرمانا,2
مهرماه,2
مهرمس,1
مهرمند,1
مهرمنیر,2
مهرنار,2
مهرناز,2
مهرنام,1
مهرنسا,2
مهرنگ,2
مهرنگار,2
مهرنور,2
مهرنوش,2
مهرنیا,2
مهرنیک,2
مهرنیکا,2
مهرو,2
مهروالا,1
مهروان,1
مهرورز,1
مهروز,2
مهروش,2
مهروشا,2
مهروند,1
مهروی,2
مهروین,1
مهری,2
مهریاس,2
مهریانا,2
مهریز,2
مهریماه,2
مهرین,2
مهزاد,2
مِهزاد,1
مهزیار,1
مهژین,2
مهسا,2
مهسان,2
مهسانه,2
مهسایه,2
مهست,2
مهستا,2
مهستی,2
مهسو,2
مهسین,2
مهشاد,2
مهشب,2
مهشید,2
مهشیده,2
مهفام,2
مهکام,2
مهکامه,2
مهگان,2
مهگل,2
مهلا,2
مهنا,2
مهناد,1
مهناز,2
مهنام,2
مهند (مَهند),2
مهند (مُهنّد),1
مهنو,2
مهنور,2
مهنوش,2
مهنیا,2
مهوا,2
مهوار,2
مهوان,2
مهوش,2
مهوند,1
مهوین,2
مهی,2
مهیا,2
مهیاد,1
مِهیاد,1
مهیار,1
مَهیار,1
مهیاره,2
مهیاز,2
مهیاس,2
مهیان,2
مهیتا,2
مهیرا,2
مهیره,2
مهیسا,2
مهیشا,2
مهیلا,2
مهیمن,1
مهیمنه,2
مهین,2
مهین دخت,2
مهین رخ,2
مهین زاد,2
مهین شاد,2
مهین فروغ,2
مهینا,2
موآنا,2
مواهب,2
موتا,1
موتمن,1
موج,1
موحد,1
موحده,2
موراشین,2
موزون,2
موژان,2
موژانا,2
موسی,1
موسی الرضا,1
موعود,1
موفق,1
موقر,1
موکا,2
موگه,2
مولود,2
مولوده,2
مولیان,2
مومن,1
مومنه,2
مونا,2
مونس,2
مونیکا,2
موهبت,2
موهبه,2
موید,1
میانا,2
میترا,2
میترادخت,2
میتراناز,2
میترانوش,2
میثاق,1
میثم,1
میچکا,2
میحاد,1
میخک,2
میخوش,2
میدیا,2
میرا,2
میراث,1
میرال,2
میران,1
میراندا,2
میرانه,2
میرای,2
میرزا,1
میرشاد,1
میرکا,1
میرکو,1
میرنا,2
میرو,1
میریام,2
میرین,1
میسا,2
میسان,2
میسون,2
میشا,1
میشا,2
میشان,1
میشانه,2
میشکا,2
میشل,1
میعاد,1
میکال,1
میکائلا,1
میکائیل,1
میکسا,1
میگل,2
میگون,2
میلا,2
میلاد,1
میلان,1
میلانا,2
میلاو,1
میلاوه,2
میلکان,2
میمنت,2
مینا,2
مینا دخت,2
مینا گون,2
مینا وش,2
میناز,2
مینل,2
مینو,2
مینو چهر,2
مینو دخت,2
مینو رخ,2
مینو سا,2
مینو فر,2
مینو مهر,2
مینورام,2
مینوزاد,2
مینوس,1
مینوسرشت,2
مینوش,2
مینوشا,2
مینووش,2
میها,2
میهن,2
نابت,2
ناتا,2
ناتاشا,2
ناجی,1
ناجیه,2
نادر,1
نادره,2
نادعلی,1
نادی,2
نادیا,2
نادین,1
نادینوس,1
نادیه,2
نارا,2
نارامسین,1
ناراین,2
ناربن,2
نارتا,2
ناردانا,2
ناردانه,2
ناردخت,2
ناردیس,2
ناردین,2
نارسیس,2
نارشین,2
نارگل,2
نارملا,2
نارمیلا,2
نارمینا,2
نارنج,2
نارنیا,1
نارو,2
ناروش,2
نارون (ناروان),2
نارون (ناروَن),2
ناروین,2
ناری,2
ناریا,2
ناریسا,2
ناریش,2
ناریکا,2
نارین,2
نارینا,2
نارینه,2
ناریه,2
ناز,2
نازآفرید,2
نازآفرین,2
نازان,2
نازانتا,2
نازبانو,2
نازبو,2
نازپری,2
نازپناه,2
نازتاب,2
نازتیام,2
نازجهان,2
نازخاتون,2
نازدار,2
نازدانه,2
نازدخت,2
نازدلبر,2
نازرخ,2
نازروی,2
نازشید,2
نازشیرین,2
نازفاطمه,2
نازفر,2
نازک,2
نازگل,2
نازگوهر,2
نازگیتی,2
نازلار,2
نازلر,1
نازلی,2
نازمهر,2
نازمهری,2
نازنوش,2
نازنیا,2
نازنین,2
نازنین بتول,2
نازنین خدیجه,2
نازنین رقیه,2
نازنین زهرا,2
نازنین زینب,2
نازنین فاطمه,2
نازنین کوثر,2
نازنین مریم,2
نازنین معصومه,2
نازنین نرگس,2
نازوالا,2
نازوند,1
نازی,2
نازیاب,2
نازیار,2
نازیتا,2
نازیدخت,2
نازیک,2
نازیلا,2
نازین,2
نازینه,2
ناژو,2
ناژین,2
ناسیکو,1
ناشا,2
ناصح,1
ناصر,1
ناصرالدین,1
ناصرخسرو,1
ناطق,1
ناعمه,2
نافع,1
نافله,2
نافه,2
ناکتا,2
نامبد,1
نامجو,1
نامدار,1
نامور,1
نامی,1
نامیک,1
نامین,1
نانا,2
نانسی,2
نانیا,2
نانیسا,2
ناهرین,1
ناهید,2
ناهیده,2
ناهیرا,1
ناهیرا,2
ناوک,2
نایا,2
نایاب,2
نایان,1
نایب,1
نایره,2
نایریکا,2
نایف,1
نائل,1
نائله,2
نائیریکا,2
نبات,2
نبراس,2
نبرزین,1
نبهان,1
نبوت,1
نبی,1
نبیالله,1
نبیل,1
نبیه,2
نثار,2
نثار احمد,1
نجات,1
نجاح,2
نجف,1
نجلا,2
نجم,1
نجم الدین,1
نجما,2
نجمه,2
نجمیه,2
نجوا,2
نجی,1
نجیالله,1
نجیب,1
نجیب الدین,1
نجیب الله,1
نجیبه,2
نحله,2
ندا,2
ندیم,1
ندیمه,2
نذیر,1
نرجس,2
نرجس زهرا,2
نرسا,2
نرسه,2
نرسی,1
نرگس,2
نرگس خاتون,2
نرگس دخت,2
نرگس زهرا,2
نرگسه,2
نرگسی,2
نرمین,2
نریمان,1
نزاکت,2
نزهت,2
نزهت الزمان,2
نزیه,2
نزیهه,2
نژلا,2
نسا,2
نسار,2
نستار,1
نستر,2
نسترن,2
نستهن,1
نستهین,1
نستود,1
نستور,1
نستوه,1
نسرین,2
نسرین دخت,2
نسرین رخ,2
نسرینه,2
نسک,2
نسیبا,2
نسیبه,2
نسیم,2
نسیما,2
نسیمه,2
نشاط,1
نشاط,2
نشمیل,2
نشمین,2
نشواد,1
نصار,1
نصر,1
نصرا,2
نصرالدین,1
نصرالله,1
نصرت,2
نصرت الدین,1
نصرت الله,1
نصوح,1
نصیب,1
نصیبه,2
نصیر,1
نصیرا,1
نصیرالدین,1
نضیر,1
نظاره,2
نظام,1
نظام الدین,1
نظیره,2
نعمان,1
نعمت,1
نعمت الله,1
نعنا,2
نعناع,2
نعیم,1
نعیم رضا,1
نعیما,2
نعیمه,2
نغمه,2
نفحه,2
نفس,2
نفیس,1
نفیسا,2
نفیسه,2
نفیسه زهرا,2
نفیل,1
نقره,2
نقشین,2
نقشینه,2
نقی,1
نقیب,1
نقیبه,2
نکتار,2
نکهت,2
نکو,2
نکویار,2
نکیسا,2
نگار,2
نگار افروز,2
نگارا,2
نگاربسته,2
نگارزهرا,2
نگارزینب,2
نگارشید,2
نگارموژان,2
نگاره,2
نگارین,2
نگاه,2
نگیسا,1
نگین,2
نگین چهره,2
نگین دخت,2
نگین رخ,2
نگین زهرا,2
نگینا,2
نگینه,2
نل,2
نلا,2
نلسا,2
نلکا,2
نلی,2
نلیا,2
نلیسا,2
نلین,2
نمونه,2
نها,2
نهاد,1
نهارا,2
نهال,2
نهاله,2
نهام,1
نهان,2
نهایت,2
نهضت,2
نهل,1
نهله,2
نوا,2
نواب,1
نوازش,2
نوال,2
نوبان,1
نوباوه,2
نوبخت,1
نوبر,2
نوبهار,2
نوتاش,1
نوتریکا,1
نوح,1
نوحا,1
نوذر,1
نور,2
نورا,2
نورآتا,2
نورآفاق,2
نورافشان,1
نورالحق,1
نورالدین,1
نورالزهرا,2
نورالسما,2
نورالعین,2
نورالله,1
نورالمهدی,1
نورالهدی,2
نوران,2
نورانگیز,2
نوردخت,2
نورسا,2
نورسان,2
نورسته,2
نورسو,2
نورصبا,2
نورعلی,1
نورمان,2
نورمند,1
نورهان,2
نوروان,1
نوروز,1
نوری,1
نوریا,2
نورین,2
نوریه,2
نوژا,2
نوژان,2
نوژن,1
نوژه,2
نوژیان,2
نوژین,2
نوش آذر,2
نوش آسا,2
نوش آفرین,2
نوشا,2
نوشاب,1
نوشاد,1
نوشان,2
نوشروان,1
نوشزاد,2
نوشناز,2
نوشه,2
نوشیار,1
نوشید,2
نوشیکا,2
نوشین,2
نوشین دخت,2
نوشینه,2
نوفل,1
نوگل,2
نومان,1
نونا,2
نونود,1
نویار,1
نویان,1
نوید,1
نوید حسین,1
نوید رضا,1
نویده,2
نویسا,2
نوئل,1
نوین,1
نوینا,2
نیاتور,1
نیاتوس,1
نیارا,2
نیاراد,1
نیاز,2
نیاسا,1
نیاسان,1
نیاک,1
نیالا,2
نیان,2
نیاوش,1
نیاوند,1
نیایش,2
نیتا,2
نیچروان,1
نیر,2
نیراج,1
نیراعظم,2
نیران,2
نیرم,1
نیره,2
نیرو,1
نیروان,1
نیروانا,2
نیرومند,1
نیسا,2
نیسان,1
نیسانا,2
نیشا,2
نیشام,1
نيكوزهرا,2
نیک,1
نیک اختر,2
نیک آرا,1
نیک افروز,2
نیک آفرید,2
نیک آفرین,2
نیک آهنگ,1
نیک آیین,1
نیک بد,1
نیک بین,1
نیک پی,1
نیک جو,1
نیک چهر,2
نیک چهره,2
نیک خو,1
نیک روز,1
نیک سیما,2
نیک شاد,2
نیک فام,1
نیکا,2
نیکاد,1
نیکادل,2
نیکارام,2
نیکامهر,2
نیکان,1
نیکاو,1
نیکبه,1
نیکتا,2
نیکداد,1
نیکدخت,2
نیکدل,1
نیکراد,1
نیکرای,1
نیکرخ,2
نیکرو,2
نیکزاد,1
نیکسا,2
نیکسام,1
نیکسان,1
نیکفر,1
نیکمهر,1
نیکناز,2
نیکنام,1
نیکو,2
نیکو چهر,2
نیکو راد,1
نیکو لقا,2
نیکو مهر,1
نیکو ناز,2
نیکو نام,1
نیکوش,1
نیکی,2
نیکیا,2
نیکیاد,1
نیکیار,1
نیکیتا,2
نیکین,2
نیل,2
نیل آی,2
نیلا,2
نیلاب,2
نیلاس,2
نیلان,2
نیلای,2
نیلپر,2
نیلدا,2
نیلرام,2
نیلسا,2
نیلسان,2
نیلسو,2
نیلفام,2
نیلگون,2
نیلما,2
نیلماه,2
نیلو,2
نیلوپر,2
نیلوسا,2
نیلوفر,2
نیلی,2
نیلیا,2
نیلین,2
نیما,1
نیماکه,1
نیمتاج,2
نینا,2
نیها,2
نیهات,1
نیهاد,1
نیهان,2
نیو,1
نیواد,1
نیوان,1
نیوان,2
نیواندخت,2
نیوتش,1
نیوراد,1
نیوزاد,1
نیوزار,1
نیوسا,1
نیوشا,2
نیووند,2
هابیل,1
هاتف,1
هاتفه,2
هاجر,2
هادان,1
هادی,1
هادیه,2
هارا,2
هاران,1
هارای,2
هارپاک,1
هارمونیکا,1
هارولد,1
هارون,1
هاژان,2
هاشم,1
هاکان,1
هاکتان,1
هالان,2
هاله,2
هالین,2
هامان,1
هامر,1
هامرز,1
هامن,1
هامون,1
هامویه,1
هامی,1
هامین,1
هانا,2
هانده,2
هانه,2
هانو,1
هانی,1
هانیا,2
هانیتا,2
هانیدا,2
هانیس,2
هانیسا,2
هانیش,2
هانیل,2
هانیه,2
هانیه زهرا,2
هاوار,1
هاوره,1
هاوری,1
هاورین,2
هاوژین,2
هاوش,1
هاونی,1
هاویار,1
هاویر,2
هاوین,2
هایا,2
هایان,1
هائد,1
هایده,2
هایدی,2
هایکا,1
هایکو,1
هایلا,2
هایلین,2
هاینا,2
هایین,2
هباسپ,1
هبه,2
هتاو,2
هترا,1
هجرت,2
هجیر,1
هخا,1
هخامنش,1
هدا,2
هدایت,1
هدایت الله,1
هدسا,2
هدسه,2
هدی,2
هدیر,2
هدیش,2
هدیل,2
هدیه,2
هدیه زهرا,2
هدیه زینب,2
هرانوش,2
هربد,1
هرسام,1
هرمان,1
هرمز,1
هرمزان,1
هرمزد,1
هرمزدیار,1
هرمزیار,1
هرمس,1
هرمیس,2
هرمینا,2
هرمیون,2
هرنگ,1
هرواک,1
هریاد,1
هزاره,1
هژار,1
هژبر,1
هژیان,1
هژیر,1
هژین,2
هستان,1
هستی,2
هستیا,2
هستیار,1
هستیدخت,2
هشام,1
هشیار,1
هفیان,2
هلاکو,1
هلاله,2
هلپرین,2
هلدا,2
هلدیر,1
هلسا,2
هلکو,1
هلما,2
هلن,2
هلنا,2
هلناز,2
هلنسا,2
هلیا,2
هلیانا,2
هلیانه,2
هلیسا,2
هلیل,1
هلین,2
هلینا,2
هلیون,2
هما,2
هما دخت,2
هما دیس,2
همام,1
هماوند,1
همایون,1
همایوندخت,2
همت,1
همت الله,1
همتا,2
همدم,2
همراد,1
همراز,2
همراه,2
همنواد,1
همیلا,2
هنا,2
هنار,2
هناس,2
هناسه,2
هناو,2
هنرمند,1
هنگامه,2
هنیا,2
هوال,1
هوبان,1
هوبخت,2
هوبر,1
هوپاد,1
هوپند,2
هوتس,2
هوتسا,2
هوتک,1
هوتن,1
هوچهر,2
هودا,2
هوداد,1
هودین,1
هور,2
هورا,2
هوراد,1
هوراز,1
هورآسا,2
هورآفرین,2
هورام,1
هوراماه,2
هوران,2
هوراوش,2
هورتاش,2
هورتن,2
هورچهر,2
هورخ,2
هورخش,2
هورداد,1
هوردخت,2
هوردیس,2
هوررخ,2
هورزاد,1
هورسا,2
هورسان,2
هورشاد,1
هورشید,2
هورفر,1
هورمزد,1
هورمن,1
هورمند,1
هورمهر,2
هورناز,2
هورنگ,1
هوروس,1
هوروش,2
هوری,2
هوریا,2
هوریار,1
هورین,2
هوزان,2
هوژان,2
هوژین,2
هوسان,2
هوشدار,1
هوشمند,1
هوشنگ,1
هوشور,1
هوشیار,1
هوفر,1
هوفریا,2
هوگر,1
هوگل,2
هوگون,2
هوما,2
هومان,1
هومایا,2
هومن,1
هومهر,1
هوناز,2
هونام,1
هونامیک,2
هونیا,2
هونیاک,1
هویاد,1
هویار,1
هویدا,1
هوین,2
هیام,2
هیبا,2
هیبت,1
هیبت الله,1
هیتا,2
هیتاسب,1
هیثم,1
هیدارا,1
هیدخت,2
هیدی,2
هیدیکا,2
هیرا,1
هیراب,1
هیراد,1
هیران,2
هیربد,1
هیرسا,1
هیرساد,1
هیرش,1
هیرکان,1
هیرمان,1
هیرمند,1
هیرو,2
هیروان,1
هیرود,1
هیرون,1
هیری,2
هیزان,2
هیژا,1
هیژان,2
هیشو,1
هیشوی,1
هیفا,2
هیلا,2
هیلان,2
هیلدا,2
هیلما,2
هیلماه,2
هیلمی,2
هیلناز,2
هیلی,2
هیما,2
هیمن,1
هیمو,2
هینا,2
هینان,2
هیوا,1
هیواد,1
هیوان,2
هیون,1
واتیار,1
واثق,1
واجد,1
واحد,1
واحده,2
واحه,2
وادا,1
وادان,1
وادگان,1
وادی,1
وادیار,1
واران,1
واران,2
وارتان,1
وارتوش,2
وارث,1
واردان,1
وارسته,1
وارش,2
واروژ,1
واروژان,1
وارونا,1
وازنا,2
واسپور,1
واسع,1
واصف,1
واصل,1
واعظ,1
وافی,1
واقد,1
واقف,1
والا,1
والا علی,1
والا گهر,1
والا یار,1
والارضا,1
والریا,2
واله,2
والی,1
والیه,2
وامق,1
وانان,1
وانتیار,1
وانوش,2
وانیا,2
وانیار,1
وانیشا,2
واهب,1
وائل,1
وایه,2
وایو,2
وتار,1
وترا,2
وثوق,1
وجاسب,1
وجیه,2
وجیه الله,1
وجیهه,2
وچان,2
وحدانه,2
وحدت,1
وحید,1
وحیدالدین,1
وحیدرضا,1
وحیده,2
وخش,1
وخشور,1
ودا,2
وداد,1
ودود,1
ودیع,1
ورازاد,1
ورازبنده,1
ورازپیروز,1
ورازتیرداد,1
ورازداد,1
ورازمهر,1
ورازنرسی,1
ورتا,2
ورتاج,2
ورجا,1
ورجاوند,1
ورد,1
وردا,1
وردآفرید,2
وردان,1
وردانشاه,1
وردگل,2
وردی,2
ورزا,1
ورزاک,1
ورزان,1
ورزنده,1
ورشاد,1
ورشان,2
ورشنگ,1
ورقا,2
ورنا,2
ورهرام,1
ورهران,1
ورونیکا,1
وریا,1
وریشه,2
وژاسپ,1
وژمه,2
وساک,1
وسام,1
وسپار,1
وسپور,1
وستا,2
وستهم,1
وسمه,2
وسیم,1
وسیمه,2
وشان,2
وشم,1
وشمگیر,1
وشن,2
وشنام,1
وصال,1
وفا,1
وفادار,1
وفاق,2
وقار,1
ولا,2
ولام,1
ولان,2
ولگا,2
ولی,1
ولیالله,1
ولید,1
ولیداد,1
وناز,2
وندا,2
ونداد,1
وندیداد,1
ونسا,2
ونو,2
ونوس,2
ونوسا,2
ونوش,2
ونوشا,2
ونوشه,2
وهاب,1
وهاج,1
وهاد,1
وهار,2
وهامان,1
وهان,1
وهب,1
وهرز,1
وهرو,2
وهزاد,1
وهسود,1
وهمهر,1
وهنیا,1
وهیستا,2
ویارش,1
ویام,1
ویان,2
ویانا,2
ویدا,2
ویدیا,2
ویرا,1
ویراب,1
ویراک,1
ویرو,2
ویریا,2
ویس,2
ویسپار,1
ویستا,2
ویستاخ,1
ویستهم,1
ویستور,1
ویسه,2
ویشار,2
ویشتاسب,1
ویشکا,2
ویکتور,1
ویگن,1
وینا,2
ویناسب,1
وینسار,2
وینه,2
ویهان,1
ویوات,2
ویوان,1
ویوگ,2
ویولا,2
ویولت,2
ویونا,2
ویویان,1
ویوین,2
یاحا,1
یاد,2
یادا,1
یادگار,1
یادمهر,2
یار,1
یارا,1
یاراد,1
یاراش,1
یارالله,1
یاران,1
یارتا,1
یاردا,1
یاردخت,2
یاردل,1
یارسا,1
یارسام,1
یارسان,1
یارسانا,2
یارقین,1
یارگل,2
یارمس,1
یارن,2
یارناز,2
یارنوش,2
یارنیک,1
یاره,1
یارور,1
یارین,2
یاز,2
یازا,1
یاس,2
یاس فاطمه,2
یاس گل,2
یاس ناز,2
یاسا,1
یاسام,1
یاسان,1
یاسر,1
یاسمن,2
یاسمن دخت,2
یاسمن زهرا,2
یاسمن زینب,2
یاسمن فاطمه,2
یاسمین,2
یاسمین زهرا,2
یاسمینا,2
یاسمینه,2
یاسین,1
یاسینا,2
یاشا,1
یاشار,1
یاشال,1
یاشام,1
یاشگین,2
یاشلار,2
یاشیل,2
یاشین,1
یاغمور,2
یافا,2
یاقوت,1
ئاگرو,1
یالان,1
یالمان,1
یاماچ,1
یامور,2
یامین,2
یانا,2
یانار,2
یانی,1
یانیک,2
یاوان,1
یاور,1
یاوند,1
یثنا,2
یحیی,1
یحیی محمد,1
یدالله,1
یرحا,2
یرمیا,1
یزد جرد,1
یزداد,1
یزدان,1
یزدان داد,1
یزدان دخت,2
یزدان مهر,1
یزدان یار,1
یزدان‌مهر,1
یزدانیار,1
یزدگرد,1
یسرا,2
یسنا,2
یشتار,1
یشم,1
یشما,2
یشیم,2
یعقوب,1
یغما,1
یغماناز,2
یکتا,1
یکتا,2
یکتافاطمه,2
یکیتی,2
یگانه,2
یگانه زهرا,2
یگانه فاطمه,2
یلان,1
یلدا,2
یلدوز,2
یلدیز,2
یلسان,1
یمنا,2
یمین,1
یمین الله,1
ینال,1
یهدا,2
یهودا,1
یوتاب,2
یوتام,1
یوحنا,1
یوریل,2
یوزارسیف,1
ئوژین,2
یوسف,1
یوسف رضا,1
یوسف محمد,1
یوشا,1
یوشع,1
یوشیتا,1
یوکابد,2
یولداش,1
یونا,1
یوناس,1
یونس,1
یوهان,1
ییلدیز,2
